acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
859110,,Slight,2,1,20/11/2010,Saturday,20,November,10,16,30,230,A,702,Single carriageway - 2 lanes,20,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324730,673570,520950,Junction,T.V.N.P.,362023,unset,EH12DA,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
859210,,Slight,3,3,20/11/2010,Saturday,20,November,10,18,30,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,321980,668740,0,Unset,M.V.N.P.,362024,unset,EH130BG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
860010,,Slight,3,1,18/11/2010,Thursday,18,November,10,22,14,230,A,199,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,332240,673370,0,Unset,M.V.N.P.,362025,unset,EH152HF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
860110,,Slight,1,1,20/11/2010,Saturday,20,November,10,12,30,230,A,8,Dual carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,Other object in carriageway,No overtaking,324980,673760,520938,Junction,Cyclist,362026,unset,EH24AA,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere
860910,,Slight,2,1,21/10/2010,Thursday,21,October,10,17,35,230,A,199,Dual carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,199,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,327250,676450,519262,Junction,T.V.N.P.,361803,unset,EH66PW,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
861910,,Slight,1,1,20/11/2010,Saturday,20,November,10,3,20,230,A,900,Dual carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326080,674450,520665,Junction,Pedestrian,362027,unset,EH13NQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
863510,,Serious,1,2,22/11/2010,Monday,22,November,10,16,15,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Authorised Person,A,7,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,329740,669470,530233,Junction,S.V.N.P.,362028,unset,EH164SP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
864010,,Slight,1,1,21/11/2010,Sunday,21,November,10,23,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,320270,674130,565991,Segment,Pedestrian,362029,unset,EH126UW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
865210,,Slight,2,1,22/11/2010,Monday,22,November,10,18,40,230,C,,Roundabout,40,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present but unlit,Raining (without high winds),Dry,None,None,No overtaking,326020,674350,520653,Junction,T.V.N.P.,362030,unset,EH13JT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
865510,,Slight,2,1,23/11/2010,Tuesday,23,November,10,10,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,318940,674670,551690,Segment,T.V.N.P.,362031,unset,EH48AT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
867410,,Slight,1,1,01/11/2010,Monday,1,November,10,10,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,A,7,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325990,673420,521589,Junction,Pedestrian,362032,unset,EH11HR,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
869810,,Slight,1,1,24/11/2010,Wednesday,24,November,10,16,39,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325020,675300,566864,Segment,Pedestrian,362033,unset,EH35JY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
869910,,Serious,1,1,12/11/2010,Friday,12,November,10,10,15,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,318560,675040,557187,Segment,S.V.N.P.,362034,unset,EH46BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
870110,,Slight,3,1,24/11/2010,Wednesday,24,November,10,9,38,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,B,901,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325910,674380,520605,Junction,M.V.N.P.,362035,unset,EH13JG,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
870310,,Slight,1,1,24/11/2010,Wednesday,24,November,10,15,55,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326940,675850,522318,Junction,Bus,362036,unset,EH68LN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
870910,,Slight,2,1,24/11/2010,Wednesday,24,November,10,16,45,230,A,702,Single carriageway - 2 lanes,40,Using private drive or entrance,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324950,667310,548922,Segment,T.V.N.P.,362037,unset,EH107DUA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
875210,,Slight,1,1,26/11/2010,Friday,26,November,10,16,10,230,A,71,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,321560,671460,549800,Segment,Pedestrian,362038,unset,EH113LW,Control by other authorised person,Zebra crossing,At scene
876610,,Slight,1,1,22/11/2010,Monday,22,November,10,8,15,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,C,,Daylight: street lights present,Unknown,Dry,None,None,No overtaking,322810,676470,519160,Junction,Pedestrian,362039,unset,EH52LY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
877010,,Slight,1,1,24/11/2010,Wednesday,24,November,10,17,45,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326470,672730,532735,Junction,Pedestrian,362040,unset,EH89QY,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
877210,,Slight,2,1,25/11/2010,Thursday,25,November,10,16,10,230,Unclassified,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,318720,671510,12232522,Segment,T.V.N.P.,362041,unset,EH129EB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
882810,,Slight,1,1,30/11/2010,Tuesday,30,November,10,18,15,230,A,900,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Snowing (without high winds),Dry,None,None,No overtaking,326000,674290,520623,Junction,Pedestrian,362042,unset,EH13AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
883410,,Slight,1,1,28/11/2010,Sunday,28,November,10,16,55,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,A,702,Darkness: street lights present and lit,Snowing (without high winds),Dry,None,None,No overtaking,324740,673420,10254972,Junction,Bus,362043,unset,EH12DA,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
890910,,Slight,1,1,02/12/2010,Thursday,2,December,10,20,30,230,A,901,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,900,Darkness: street lights present and lit,Snowing (without high winds),Dry,None,None,No overtaking,326940,675910,522483,Junction,Pedestrian,362219,unset,EH65HX,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
891010,,Slight,1,1,02/12/2010,Thursday,2,December,10,16,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Snowing (without high winds),Dry,None,None,No overtaking,327790,668010,0,Unset,Pedestrian,362220,unset,EH178EP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
891310,,Slight,1,1,02/12/2010,Thursday,2,December,10,20,40,230,Motorway,8,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Unknown,Dry,None,None,No overtaking,311100,671140,562639,Segment,S.V.N.P.,362221,unset,EH288LQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
892110,,Slight,1,1,13/11/2010,Saturday,13,November,10,14,20,230,Unclassified,,Single carriageway - 2 lanes,40,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324480,676000,519187,Junction,Pedestrian,362044,unset,EH53QG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
893410,,Serious,2,1,03/12/2010,Friday,3,December,10,11,5,230,Unclassified,,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Other,Dry,None,None,No overtaking,330280,673590,554048,Segment,T.V.N.P.,362222,unset,EH152QA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
903610,,Slight,2,1,06/12/2010,Monday,6,December,10,11,30,230,B,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Snowing (without high winds),Dry,None,None,No overtaking,324210,674700,520116,Junction,T.V.N.P.,362223,unset,EH41DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
903810,,Slight,2,1,06/12/2010,Monday,6,December,10,13,55,230,A,6095,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,331050,671640,530053,Junction,T.V.N.P.,362224,unset,EH153HS,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere
904110,,Slight,1,1,07/12/2010,Tuesday,7,December,10,8,50,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Snowing (without high winds),Dry,None,None,No overtaking,320460,668550,570552,Segment,S.V.N.P.,362225,unset,EH146BA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
