acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
304810,1,Car,No tow/articulation,Changing lane to left,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
304810,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
305110,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Not traced,-9,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
307810,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Changing lane to right,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
307810,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
308710,1,Car,No tow/articulation,Turning right,31,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
308710,2,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
309610,1,Other motor vehicle,No tow/articulation,Changing lane to left,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
309610,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
309710,1,Car,No tow/articulation,Reversing,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
312210,1,Car,No tow/articulation,Waiting to turn right,17,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,51,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
312210,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,30,Not requested,,Other,,,unset,On main carriageway - not in restricted la
313610,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
313610,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
314010,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
314010,2,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
314210,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
314210,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
314510,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,27,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
314510,2,Car,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
314510,3,Car,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
316710,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Changing lane to left,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,45,Negative,,Other,,,unset,Bus lane
316710,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,31,Not requested,,Other,,,unset,Bus lane
317910,1,Car,No tow/articulation,Starting,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,22,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
317910,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,60,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
318210,1,Car,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,25,Not requested,,Other,,,unset,On main carriageway - not in restricted la
318210,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
318310,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle cleared junction/vehicle parked,No skidding or jackknifing,None,Left carriageway offside,Nearside or offside crash barrie,,Front,0,,0,Male,42,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
318410,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
318410,2,Car,No tow/articulation,Starting,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
318610,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),Skidding,None,Left carriageway offside,None,,Offside,0,,0,Male,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
318810,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,23,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
319810,1,Car,No tow/articulation,Reversing,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Female,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
320010,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
320010,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
320510,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
320510,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,3,,0,Female,53,Negative,,Other,,,unset,On main carriageway - not in restricted la
320510,3,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,4,,0,Male,25,Not requested,,Other,,,unset,On main carriageway - not in restricted la
320510,4,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,57,Not requested,,Other,,,unset,On main carriageway - not in restricted la
320610,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
320610,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
320610,3,Car,No tow/articulation,Stopping,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,4,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
320610,4,Car,No tow/articulation,Stopping,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Female,51,Not requested,,Other,,,unset,On main carriageway - not in restricted la
322710,1,Car,No tow/articulation,Changing lane to left,73,Vehicle approaching junction/vehicle par,Skidding,None,Left carriageway nearside,Nearside or offside crash barrie,,Nearside,2,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
322710,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,Skidding,None,Left carriageway nearside and rebounded,Nearside or offside crash barrie,,Front,0,,0,Male,61,Negative,,Other,,,unset,On main carriageway - not in restricted la
323510,1,Car,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
323610,1,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
323610,2,Pedal cycle,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
323910,1,Car,No tow/articulation,Turning right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
323910,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,49,Not requested,,Other,,,unset,On main carriageway - not in restricted la
324610,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,Skidded and overturned,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
324610,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
