acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
598112,1,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
598112,2,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
598112,3,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,56,Negative,,Other,,,unset,On main carriageway - not in restricted la
598812,1,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
598812,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
598812,3,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
599012,1,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
599012,2,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
600712,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,24,Negative,,Other,,,unset,On main carriageway - not in restricted la
600712,2,Car,No tow/articulation,Starting,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
600812,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
600812,2,Moped,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
601112,1,Car,No tow/articulation,U turn,55,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
601112,2,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,37,Not requested,,Other,,,unset,On main carriageway - not in restricted la
601912,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,24,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
601912,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,73,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
601912,3,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
603012,1,Car,No tow/articulation,Changing lane to left,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
603012,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,52,Negative,,Other,,,unset,Bus lane
603212,1,Taxi,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,36,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
604112,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
604512,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
604512,2,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
604712,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,62,Positive,,Other,,,unset,On main carriageway - not in restricted la
604712,2,Pedal cycle,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
605312,1,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Male,22,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
605312,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
605312,3,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,60,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
606112,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
606112,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,55,Not requested,,Other,,,unset,On main carriageway - not in restricted la
606112,3,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
606112,4,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Female,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
606712,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,64,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
606712,2,Pedal cycle,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
606812,1,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
606812,2,Motor cycle over 125cc,No tow/articulation,Overtaking stationary vehice on its offside,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
606912,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
606912,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,45,Negative,,Other,,,unset,Bus lane
607112,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
607612,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
607612,2,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
609012,1,Car,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
609812,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,49,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
609812,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
609912,1,Taxi,No tow/articulation,Reversing,62,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,43,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
610212,1,Car,No tow/articulation,Overtaking moving vehice on its offside,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
610212,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,72,Not requested,,Other,,,unset,On main carriageway - not in restricted la
610412,1,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,62,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
611312,1,Car,No tow/articulation,Stopping,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
611312,2,Car,No tow/articulation,Waiting to go ahead but held up,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
613212,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,34,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
614112,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,3,,0,Male,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
614112,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
614112,3,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,56,Negative,,Other,,,unset,On main carriageway - not in restricted la
615212,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,19,Negative,,Other,,,unset,On main carriageway - not in restricted la
615212,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,24,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
615412,1,Car,No tow/articulation,U turn,55,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
615412,2,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
616112,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
616212,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,37,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
616812,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
618012,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
618712,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
618712,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
619312,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,64,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
619312,2,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
620312,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
620312,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,Overturned,None,Did not _leave carriageway,None,,Front,1,,0,Male,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
622712,1,Car,No tow/articulation,Turning right,75,Vehicle in miidle of junction,Skidding,None,Left carriageway nearside,Other permanent objects,,Front,0,,0,Male,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
622812,1,Car,No tow/articulation,Turning right,64,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
622812,2,Car,No tow/articulation,Going ahead other,26,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
622912,1,Pedal cycle,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,41,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
623612,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
623812,1,Car,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
623812,2,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
624512,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
626012,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,41,Not requested,,Other,,,unset,Bus lane
626312,1,Car,No tow/articulation,Turning right,64,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
626312,2,Pedal cycle,No tow/articulation,Going ahead other,84,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,39,Not requested,,Other,,,unset,Cycle lane (On main carriageway)
626412,1,Car,No tow/articulation,Going ahead other,15,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,24,Negative,,Other,,,unset,On main carriageway - not in restricted la
626412,2,Car,No tow/articulation,Changing lane to left,73,unset,No skidding or jackknifing,None,Left carriageway nearside,None,,Nearside,1,,0,Female,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
627912,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway offside onto central reservation,None,,Front,2,,0,Female,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
627912,2,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,54,Negative,,Other,,,unset,On main carriageway - not in restricted la
627912,3,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
628812,1,Car,No tow/articulation,Turning right,53,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
628812,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,57,Negative,,Other,,,unset,On main carriageway - not in restricted la
629512,1,Car,No tow/articulation,Going ahead left hand bend,37,Not at junction (or within 20 metres),Skidding,Parked vehicle - unlit,Left carriageway offside _and rebounded,Other permanent objects,,Nearside,2,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
629512,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
630112,1,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
630112,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Open door of vehicle,Did not _leave carriageway,None,,Nearside,1,,0,Male,38,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
630612,1,Car,No tow/articulation,Starting,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,25,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
630612,2,Pedal cycle,No tow/articulation,Overtaking moving vehice on its offside,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,31,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
630812,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,65,Negative,,Other,,,unset,On main carriageway - not in restricted la
630812,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
631112,1,Taxi,No tow/articulation,Changing lane to left,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
631112,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,37,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
632512,1,Moped,No tow/articulation,Going ahead right hand bend,73,Not at junction (or within 20 metres),Skidded and overturned,Kerb,Left carriageway nearside,None,,Nearside,0,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
633612,1,Minibus (8 - 16 Passenger Seats),No tow/articulation,Turning left,57,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,59,Negative,,Other,,,unset,On main carriageway - not in restricted la
633612,2,Motor cycle 125cc and under,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
633812,1,Car,No tow/articulation,Starting,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,88,Not requested,,Other,,,unset,On main carriageway - not in restricted la
633812,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
634012,1,Motor cycle 125cc and under,No tow/articulation,Going ahead other,51,Vehicle cleared junction/vehicle parked,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
634812,1,Taxi,No tow/articulation,Turning left,35,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,39,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
635112,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
635112,2,Moped,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
635712,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
636312,1,Car,No tow/articulation,Turning left,13,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
636312,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,30,Not requested,,Other,,,unset,On main carriageway - not in restricted la
636712,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,48,Not requested,,Other,,,unset,On main carriageway - not in restricted la
637112,1,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
637112,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
638312,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,27,Positive,,Other,,,unset,On main carriageway - not in restricted la
638312,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,3,,0,Male,53,Negative,,Other,,,unset,On main carriageway - not in restricted la
638312,3,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,24,Negative,,Other,,,unset,On main carriageway - not in restricted la
638312,4,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
638612,1,Car,No tow/articulation,Turning left,57,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
639312,1,Car,No tow/articulation,Turning right,17,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,48,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
639312,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
640112,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
640112,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
640212,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
640212,2,Moped,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
