acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
743011,,Slight,1,1,18/11/2011,Friday,18,November,11,16,10,230,C,,Roundabout,30,Roundabout,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,Pedestrian in carriagway - not injured,No overtaking,325150,673990,521070,Junction,Bus,351533,unset,EH22JG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
744011,,Slight,2,1,19/11/2011,Saturday,19,November,11,13,5,230,A,702,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324760,673430,10254968,Junction,Bus,351534,unset,EH12DA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
744111,,Slight,3,3,19/11/2011,Saturday,19,November,11,9,15,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323530,668750,533086,Junction,M.V.N.P.,351535,unset,EH139NE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
744211,,Slight,1,1,19/11/2011,Saturday,19,November,11,17,44,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328190,670690,568093,Segment,Bus,351536,unset,EH164TE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
744511,,Slight,2,1,18/11/2011,Friday,18,November,11,21,0,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324370,673880,520902,Junction,T.V.N.P.,351537,unset,EH37TT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
744811,,Slight,1,1,20/11/2011,Sunday,20,November,11,1,1,230,A,90,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324620,673700,555627,Segment,Pedestrian,351538,unset,EH24RA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
745611,,Slight,1,1,17/11/2011,Thursday,17,November,11,9,30,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325960,673560,569279,Segment,Bus,351539,unset,EH11HN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
745711,,Slight,2,1,20/11/2011,Sunday,20,November,11,10,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325040,670410,0,Unset,T.V.N.P.,351540,unset,EH106BY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
747111,,Slight,2,2,21/11/2011,Monday,21,November,11,16,40,230,A,720,Dual carriageway - 2 lanes,70,Slip road,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,318760,670150,2581994,Junction,T.V.N.P.,351541,unset,EH142SR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
748211,,Slight,2,1,21/11/2011,Monday,21,November,11,7,59,230,A,199,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,327640,676340,519277,Junction,Cyclist,351542,unset,EH67LA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
748911,,Slight,2,1,22/11/2011,Tuesday,22,November,11,11,25,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Stop sign,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325610,671520,523860,Junction,T.V.N.P.,351543,unset,EH92HZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
749211,,Slight,3,1,22/11/2011,Tuesday,22,November,11,12,10,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,330250,673120,569094,Segment,M.V.N.P.,351544,unset,EH151JX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
751011,,Serious,1,1,16/11/2011,Wednesday,16,November,11,10,30,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324790,673890,566537,Segment,Bus,351545,unset,EH24JS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
751611,,Slight,2,1,23/11/2011,Wednesday,23,November,11,11,0,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323220,676870,559682,Segment,T.V.N.P.,351546,unset,EH51PD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
751911,,Slight,2,2,23/11/2011,Wednesday,23,November,11,15,45,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,330190,673510,523566,Junction,Cyclist,351547,unset,EH151JJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
752011,,Slight,2,1,23/11/2011,Wednesday,23,November,11,16,40,230,A,701,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327380,669440,530191,Junction,T.V.N.P.,351548,unset,EH166JX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
752111,,Slight,1,1,23/11/2011,Wednesday,23,November,11,15,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,323710,674770,554330,Segment,Pedestrian,351549,unset,EH42HX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
752611,,Slight,3,1,23/11/2011,Wednesday,23,November,11,17,50,230,A,720,Dual carriageway - 2 lanes,70,Slip road,Give way sign or markings,C,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,328820,667040,2579085,Junction,M.V.N.P.,351550,unset,EH178SD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
752711,,Slight,2,1,11/11/2011,Friday,11,November,11,18,0,230,B,1350,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,326390,674500,520668,Junction,Cyclist,351551,unset,EH75DX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
752911,,Slight,2,1,19/11/2011,Saturday,19,November,11,12,40,230,C,,Roundabout,30,Roundabout,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325340,674030,520509,Junction,T.V.N.P.,351552,unset,EH22LE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
753311,,Slight,1,1,24/11/2011,Thursday,24,November,11,10,20,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322850,670790,554732,Segment,S.V.N.P.,351553,unset,EH141BY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
754511,,Slight,1,1,24/11/2011,Thursday,24,November,11,21,20,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,325490,673390,2106553,Segment,Pedestrian,351554,unset,EH12HJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
754811,,Slight,2,1,24/11/2011,Thursday,24,November,11,17,15,230,A,772,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328070,669940,530179,Junction,Cyclist,351555,unset,EH177PR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
754911,,Slight,3,2,25/11/2011,Friday,25,November,11,7,20,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,319360,676300,557148,Segment,M.V.N.P.,351556,unset,EH46JH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
755011,,Slight,1,1,24/11/2011,Thursday,24,November,11,9,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,312920,678220,4421969,Segment,S.V.N.P.,351557,unset,EH309SD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
755311,,Slight,1,1,25/11/2011,Friday,25,November,11,12,30,230,A,702,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining with high winds,Dry,None,None,No overtaking,324880,672550,549171,Segment,Pedestrian,351558,unset,EH104HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
755411,,Slight,1,1,25/11/2011,Friday,25,November,11,12,45,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining with high winds,Dry,None,None,No overtaking,325690,673330,521541,Junction,Pedestrian,351559,unset,EH11EN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Zebra crossing,At scene
755811,,Slight,2,1,25/11/2011,Friday,25,November,11,8,45,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Unknown,Dry,None,None,No overtaking,323390,668940,533059,Junction,T.V.N.P.,351560,unset,EH139NB,Control by school crossing patrol,No physical crossing facility within 50m,Elsewhere
756011,,Slight,1,1,25/11/2011,Friday,25,November,11,18,50,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322910,673870,565718,Segment,S.V.N.P.,351561,unset,EH43JB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
757111,,Slight,1,1,26/11/2011,Saturday,26,November,11,19,45,230,Unclassified,,Roundabout,30,Roundabout,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,327530,671300,523107,Junction,Pedestrian,351562,unset,EH165DT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
757211,,Serious,2,1,26/11/2011,Saturday,26,November,11,22,7,230,B,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,323380,674570,520065,Junction,T.V.N.P.,351563,unset,EH42DP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
759011,,Serious,1,1,27/11/2011,Sunday,27,November,11,23,25,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325670,676240,519244,Junction,Pedestrian,351564,unset,EH64SP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
759211,,Slight,1,1,27/11/2011,Sunday,27,November,11,15,5,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,322470,672320,559251,Segment,Pedestrian,351565,unset,EH112SJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
759411,,Serious,1,1,27/11/2011,Sunday,27,November,11,20,46,230,C,,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine with high winds,Dry,None,None,No overtaking,324570,672910,522729,Junction,Pedestrian,351566,unset,EH38DJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
761311,,Serious,1,1,23/11/2011,Wednesday,23,November,11,19,45,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,900,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,327210,676230,519253,Junction,Pedestrian,351567,unset,EH67AE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
761511,,Slight,2,1,16/11/2011,Wednesday,16,November,11,16,20,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,322020,674580,520044,Junction,Cyclist,351568,unset,EH42BS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
761611,,Slight,2,1,28/11/2011,Monday,28,November,11,16,45,230,B,901,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325400,675010,519819,Junction,Cyclist,351569,unset,EH74EN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
761811,,Slight,1,1,28/11/2011,Monday,28,November,11,16,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,328200,674550,523275,Junction,Pedestrian,351570,unset,EH76BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
762111,,Slight,1,1,28/11/2011,Monday,28,November,11,0,55,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,328610,669830,12240584,Segment,Pedestrian,351571,unset,EH177RG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
763111,,Slight,2,1,22/11/2011,Tuesday,22,November,11,9,36,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Unknown,Dry,None,None,No overtaking,325700,673320,521541,Junction,Cyclist,351572,unset,EH11HU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Zebra crossing,Elsewhere
763311,,Slight,1,1,29/11/2011,Tuesday,29,November,11,7,45,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,320040,671610,559338,Segment,Pedestrian,351573,unset,EH113SN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
765411,,Slight,1,1,30/11/2011,Wednesday,30,November,11,16,35,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324340,673430,521304,Junction,Pedestrian,351574,unset,EH38HA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
765511,,Serious,1,1,29/11/2011,Tuesday,29,November,11,21,9,230,A,71,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323370,672440,549758,Segment,Bus,351575,unset,EH112NB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
765711,,Slight,1,1,30/11/2011,Wednesday,30,November,11,17,45,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,326000,672840,0,Unset,Pedestrian,351576,unset,EH89LW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
765811,,Slight,2,1,30/11/2011,Wednesday,30,November,11,19,37,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,325100,673970,566561,Segment,T.V.N.P.,351577,unset,EH23EE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
765911,,Slight,2,1,30/11/2011,Wednesday,30,November,11,16,4,230,A,702,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324470,669070,532981,Junction,Cyclist,351578,unset,EH106UU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
766111,,Slight,1,1,27/11/2011,Sunday,27,November,11,2,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,325610,673700,567177,Segment,Pedestrian,351579,unset,EH11PY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
766211,,Slight,3,2,30/11/2011,Wednesday,30,November,11,18,0,230,A,902,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,322460,674950,520062,Junction,M.V.N.P.,351580,unset,EH42LZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
767111,,Slight,3,1,01/12/2011,Thursday,1,December,11,10,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328740,670320,568099,Segment,M.V.N.P.,352068,unset,EH164SU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
767411,,Slight,1,1,01/12/2011,Thursday,1,December,11,9,20,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,325360,673080,567120,Segment,Bus,352069,unset,EH39EZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
767911,,Slight,1,1,01/12/2011,Thursday,1,December,11,13,45,230,Unclassified,,Unknown,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,318000,672440,0,Unset,Bus,352070,unset,EH129DG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
768111,,Slight,2,1,01/12/2011,Thursday,1,December,11,16,59,230,C,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327030,675220,519900,Junction,Cyclist,352071,unset,EH68RT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
770611,,Serious,3,2,02/12/2011,Friday,2,December,11,14,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324060,675930,519421,Junction,M.V.N.P.,352072,unset,EH52PR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
771111,,Slight,2,1,01/12/2011,Thursday,1,December,11,17,50,230,A,772,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328660,669330,530215,Junction,T.V.N.P.,352073,unset,EH177JG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
771211,,Serious,1,1,02/12/2011,Friday,2,December,11,12,10,230,A,702,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324760,673400,10254972,Junction,Pedestrian,352074,unset,EH12DA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
773011,,Slight,2,1,03/12/2011,Saturday,3,December,11,14,20,230,A,702,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,702,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324910,672960,533374,Junction,Cyclist,352075,unset,EH39LY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
773111,,Slight,1,2,04/12/2011,Sunday,4,December,11,5,0,230,A,1,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327980,674200,520758,Junction,S.V.N.P.,352076,unset,EH87AW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
774611,,Slight,1,1,04/12/2011,Sunday,4,December,11,17,25,230,A,90,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324130,674250,520473,Junction,Pedestrian,352077,unset,EH41PU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
775111,,Slight,2,1,05/12/2011,Monday,5,December,11,9,40,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323530,672630,12223733,Junction,Cyclist,352078,unset,EH112LG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
777211,,Slight,2,1,05/12/2011,Monday,5,December,11,16,20,230,A,71,Roundabout,40,Roundabout,Give way sign or markings,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320760,671100,529501,Junction,T.V.N.P.,352079,unset,EH113PA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
779511,,Serious,2,1,06/12/2011,Tuesday,6,December,11,13,35,230,A,7,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,7,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326410,672440,532786,Junction,Bus,352080,unset,EH89PT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
779811,,Slight,2,2,06/12/2011,Tuesday,6,December,11,16,39,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Stop sign,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,Permanent road signing or marking defective or obscured,None,No overtaking,325610,671520,523860,Junction,T.V.N.P.,352081,unset,EH92HZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
780411,,Slight,2,1,07/12/2011,Wednesday,7,December,11,9,15,230,A,902,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lighting unknown,Fine with high winds,Dry,None,None,No overtaking,322920,675740,519394,Junction,T.V.N.P.,352082,unset,EH52NJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
780811,,Slight,2,1,07/12/2011,Wednesday,7,December,11,8,45,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323180,671930,564157,Segment,T.V.N.P.,352083,unset,EH111QL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
781911,,Slight,1,2,07/12/2011,Wednesday,7,December,11,14,15,230,C,,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324600,672920,522732,Junction,Pedestrian,352084,unset,EH38DF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
782411,,Slight,2,1,07/12/2011,Wednesday,7,December,11,17,29,230,A,902,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,322910,675710,519406,Junction,Cyclist,352085,unset,EH42PW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
784511,,Serious,2,1,09/12/2011,Friday,9,December,11,6,10,230,A,8,Dual carriageway - 2 lanes,70,Slip road,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,315470,672360,522348,Junction,Cyclist,352086,unset,EH288NQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
785211,,Slight,2,1,07/12/2011,Wednesday,7,December,11,13,10,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320260,673930,565988,Segment,T.V.N.P.,352087,unset,EH126UP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
786311,,Slight,1,1,23/11/2011,Wednesday,23,November,11,10,20,230,A,6095,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,331130,671830,0,Unset,Bus,351581,unset,EH153HR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Zebra crossing,Elsewhere
786411,,Slight,1,1,09/12/2011,Friday,9,December,11,14,35,230,A,8,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324540,673590,550511,Segment,Pedestrian,352088,unset,EH24SD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
786611,,Slight,1,1,09/12/2011,Friday,9,December,11,23,40,230,A,70,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322080,670710,561790,Segment,Pedestrian,352089,unset,EH141TH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
