acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
730611,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
730611,2,Car,No tow/articulation,U turn,88,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
731711,1,Taxi,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
732111,1,Car,No tow/articulation,Waiting to turn right,53,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,49,Not requested,,Other,,,unset,On main carriageway - not in restricted la
732111,2,Car,No tow/articulation,Wating to turn left,57,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,49,Not requested,,Other,,,unset,On main carriageway - not in restricted la
733811,1,Car,No tow/articulation,Turning right,17,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
734811,1,Pedal cycle,No tow/articulation,Turning left,71,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,20,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
734811,2,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,47,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
734911,1,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
734911,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
736611,1,Car,No tow/articulation,Turning right,75,unset,Overturned,None,Did not _leave carriageway,None,,Front,2,,0,Male,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
736611,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,40,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
736911,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Parked vehicle - unlit,Left carriageway nearside,Lamp post,,Front,2,,0,Male,38,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
736911,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
737111,1,Taxi,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
737811,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
737811,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
738011,1,Car,No tow/articulation,Reversing,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Female,31,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
739111,1,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
739111,2,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,63,Not requested,,Other,,,unset,On main carriageway - not in restricted la
739411,1,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
739411,2,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
739911,1,Car,No tow/articulation,Reversing,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,25,Not requested,,Other,,,unset,On main carriageway - not in restricted la
739911,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,48,Not requested,,Other,,,unset,On main carriageway - not in restricted la
740311,1,Other motor vehicle,No tow/articulation,U turn,55,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
740311,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,35,Not requested,,Other,,,unset,On main carriageway - not in restricted la
740411,1,Taxi,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
740411,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,60,Not requested,,Other,,,unset,On main carriageway - not in restricted la
741411,1,Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
741411,2,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to turn right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,47,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
742211,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
742211,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
742411,1,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,56,Not requested,,Other,,,unset,On main carriageway - not in restricted la
742411,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,39,Not requested,,Other,,,unset,On main carriageway - not in restricted la
742411,3,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
742511,1,Other motor vehicle,No tow/articulation,Going ahead left hand bend,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
742511,2,Car,No tow/articulation,Going ahead right hand bend,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,56,Not requested,,Other,,,unset,On main carriageway - not in restricted la
742811,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,22,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
742811,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
743011,1,Bus or coach (17 or more passenger seats),No tow/articulation,Turning left,13,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,25,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
744011,1,Taxi,No tow/articulation,Changing lane to left,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
744011,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,53,Negative,,Other,,,unset,On main carriageway - not in restricted la
744111,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
744111,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Female,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
744111,3,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
744211,1,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,42,Negative,,Other,,,unset,Bus lane
744511,1,Car,No tow/articulation,Waiting to turn right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
744511,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
744811,1,Taxi,No tow/articulation,Starting,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
745611,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,46,Not requested,,Other,,,unset,On main carriageway - not in restricted la
745711,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead left hand bend,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
745711,2,Car,No tow/articulation,Going ahead right hand bend,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Road sign/Traffic signal,,Offside,1,,0,Female,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
747111,1,Car,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
747111,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Stopping,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
748211,1,Motor cycle 125cc and under,No tow/articulation,Turning right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
748211,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
748911,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
748911,2,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,31,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
749211,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
749211,2,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,86,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
749211,3,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,39,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
751011,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,30,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
751611,1,Car,No tow/articulation,Reversing,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
751611,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
751911,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,12,Not requested,,Other,,,unset,On main carriageway - not in restricted la
751911,2,Car,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
752011,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
752011,2,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,75,Negative,,Other,,,unset,On main carriageway - not in restricted la
752111,1,Taxi,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
752611,1,Car,No tow/articulation,Changing lane to left,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,59,Negative,,Other,,,unset,On main carriageway - not in restricted la
752611,2,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
752611,3,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
752711,1,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,19,Not requested,,Other,,,unset,Cycle lane (On main carriageway)
752711,2,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,30,Not requested,,Other,,,unset,Cycle lane (On main carriageway)
752911,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Reversing,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,37,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
752911,2,Taxi,No tow/articulation,U turn,77,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,34,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
753311,1,Motor cycle 125cc and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),Skidded and overturned,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
754511,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
754811,1,Car,No tow/articulation,Waiting to go ahead but held up,48,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
754811,2,Pedal cycle,No tow/articulation,Going ahead other,48,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Nearside,1,,0,Male,5,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
754911,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
754911,2,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
754911,3,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
755011,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,24,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
755311,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Reversing,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
755411,1,Taxi,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,71,Negative,,Other,,,unset,On main carriageway - not in restricted la
755811,1,Car,No tow/articulation,Wating to turn left,35,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
755811,2,Motor cycle over 125cc,No tow/articulation,Wating to turn left,35,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
756011,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,80,Not requested,,Other,,,unset,On main carriageway - not in restricted la
757111,1,Car,No tow/articulation,Going ahead other,15,Vehicle cleared junction/vehicle parked,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
757211,1,Car,No tow/articulation,Turning right,74,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
757211,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
759011,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
759211,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
759411,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,69,Negative,,Other,,,unset,On main carriageway - not in restricted la
761311,1,Car,No tow/articulation,Turning left,35,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,55,Not requested,,Other,,,unset,On main carriageway - not in restricted la
761511,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,38,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
761511,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,32,Driver not contacted at time of accident,,Other,,,unset,Cycle lane (On main carriageway)
761611,1,Car,No tow/articulation,Turning left,13,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,30,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
761611,2,Pedal cycle,No tow/articulation,Starting,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,46,Not requested,,Other,,,unset,On main carriageway - not in restricted la
761811,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
762111,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
763111,1,Car,No tow/articulation,Waiting to turn right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
763111,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,42,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
763311,1,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
765411,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
765511,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,54,Negative,,"Non-stop vehicle, not hit",,,unset,Bus lane
765711,1,Car,No tow/articulation,U turn,11,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
765811,1,Car,No tow/articulation,Changing lane to right,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
765811,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,57,Negative,,Other,,,unset,On main carriageway - not in restricted la
765911,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
765911,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,44,Not requested,,Other,,,unset,On main carriageway - not in restricted la
766111,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
766211,1,Car,No tow/articulation,Turning left,13,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
766211,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
766211,3,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,67,Negative,,Other,,,unset,On main carriageway - not in restricted la
767111,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
767111,2,Car,No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
767111,3,Car,No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
767411,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
767911,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,58,Not requested,,Other,,,unset,Bus lane
768111,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,66,Negative,,Other,,,unset,On main carriageway - not in restricted la
768111,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,34,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
